filepath,class_id
SVIRO\train\i3_train_imageID_6_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_700_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_700_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_701_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_701_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_702_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_702_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_703_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_703_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_704_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_704_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_705_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_705_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_706_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_706_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_707_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_707_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_708_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_708_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_709_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_709_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_70_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_70_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_710_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_710_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_711_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_711_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_712_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_712_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_713_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_713_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_714_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_714_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_715_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_715_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_716_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_716_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_717_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_717_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_718_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_718_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_719_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_719_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_71_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_71_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_720_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_720_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_721_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_721_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_722_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_722_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_723_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_723_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_724_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_724_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_725_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_725_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_726_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_726_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_727_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_727_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_728_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_728_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_729_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_729_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_72_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_72_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_730_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_730_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_731_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_731_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_732_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_732_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_733_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_733_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_734_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_734_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_735_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_735_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_736_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_736_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_737_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_737_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_738_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_738_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_739_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_739_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_73_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_73_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_740_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_740_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_741_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_741_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_742_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_742_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_743_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_743_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_744_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_744_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_745_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_745_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_746_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_746_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_747_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_747_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_748_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_748_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_749_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_749_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_74_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_74_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_750_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_750_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_751_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_751_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_752_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_752_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_753_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_753_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_754_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_754_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_755_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_755_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_756_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_756_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_757_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_757_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_758_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_758_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_759_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_759_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_75_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_75_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_760_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_760_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_761_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_761_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_762_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_762_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_763_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_763_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_764_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_764_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_765_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_765_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_766_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_766_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_767_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_767_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_768_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_768_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_769_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_769_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_76_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_76_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_770_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_770_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_771_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_771_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_772_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_772_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_773_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_773_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_774_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_774_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_775_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_775_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_776_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_776_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_777_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_777_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_778_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_778_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_779_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_779_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_77_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_77_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_780_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_780_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_781_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_781_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_782_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_782_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_783_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_783_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_784_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_784_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_785_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_785_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_786_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_786_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_787_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_787_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_788_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_788_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_789_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_789_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_78_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_78_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_790_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_790_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_791_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_791_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_792_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_792_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_793_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_793_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_794_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_794_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_795_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_795_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_796_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_796_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_797_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_797_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_798_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_798_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_799_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_799_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_79_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_79_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_7_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_7_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_800_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_800_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_801_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_801_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_802_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_802_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_803_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_803_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_804_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_804_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_805_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_805_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_806_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_806_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_807_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_807_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_808_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_808_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_809_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_809_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_80_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_80_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_810_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_810_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_811_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_811_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_812_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_812_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_813_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_813_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_814_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_814_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_815_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_815_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_816_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_816_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_817_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_817_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_818_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_818_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_819_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_819_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_81_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_81_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_820_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_820_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_821_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_821_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_822_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_822_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_823_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_823_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_824_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_824_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_825_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_825_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_826_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_826_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_827_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_827_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_828_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_828_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_829_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_829_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_82_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_82_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_830_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_830_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_831_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_831_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_832_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_832_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_833_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_833_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_834_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_834_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_835_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_835_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_836_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_836_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_837_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_837_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_838_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_838_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_839_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_839_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_83_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_83_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_840_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_840_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_841_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_841_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_842_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_842_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_843_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_843_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_844_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_844_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_845_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_845_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_846_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_846_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_847_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_847_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_848_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_848_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_849_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_849_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_84_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_84_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_850_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_850_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_851_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_851_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_852_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_852_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_853_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_853_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_854_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_854_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_855_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_855_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_856_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_856_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_857_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_857_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_858_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_858_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_859_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_859_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_85_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_85_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_860_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_860_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_861_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_861_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_862_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_862_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_863_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_863_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_864_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_864_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_865_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_865_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_866_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_866_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_867_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_867_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_868_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_868_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_869_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_869_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_86_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_86_seatPosition_2_GT_3.png,1
